pc_code,pc_description,unit,country_code,country_name,quantity,value,Year 
 

S1,Handcrfs(Excl.Handmade Crpts),Na,9277,Netherlandantil,NA,0.27523,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,9311,Panama Republic,NA,0.875966,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,9331,Puerto Rico,NA,0.153327,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,9383,Suriname,NA,0.202331,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,9439,Virgin Is Us,NA,0.035584,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10001,Afghanistan,NA,7.602028,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10017,Australia,NA,46.578811,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10027,Bangladesh Pr,NA,8.954469,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10038,Bhutan,NA,0.065481,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10047,Brunei,NA,0.060466,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10056,Cambodia,NA,0.064058,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10077,China P Rp,NA,8.731517,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10089,Cook Is,NA,0.043308,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10127,Fiji Is,NA,1.191502,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10179,Hong Kong,NA,16.777405,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10187,Indonesia,NA,4.250298,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10189,Iran,NA,28.139605,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10205,Japan,NA,18.09096,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10214,Kiribati Rep,NA,0.006063,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10217,Korea Rp,NA,6.796559,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10223,Lao Pd Rp,NA,0.059021,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10245,Malaysia,NA,22.395372,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10258,Myanmar,NA,8.688752,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10261,Mongolia,NA,0.023617,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10273,Nepal,NA,3.103092,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10285,New Zealand,NA,5.33419,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10309,Pakistan Ir,NA,44.052776,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10315,Papua N Gna,NA,0.017453,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10323,Philippines,NA,1.855404,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10359,Singapore,NA,16.657433,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10361,Solomon Is,NA,0.022979,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10369,Sri Lanka Dsr,NA,8.858306,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10397,Thailand,NA,2.518816,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,10437,Vietnam Soc Rep,NA,1.128886,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,11025,Baharain Is,NA,1.229004,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,11191,Iraq,NA,5.376126,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,11207,Jordan,NA,0.773739,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,11219,Kuwait,NA,5.584636,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,11225,Lebanon,NA,0.710193,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,11301,Oman,NA,3.064995,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,11335,Qatar,NA,1.720933,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,11351,Saudi Arab,NA,26.210565,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,11391,Syria,NA,0.995521,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,11419,U Arab Emts,NA,149.468811,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,11453,Yemen Republc,NA,2.836673,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,12075,Taiwan,NA,1.420735,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,12131,Fr Guiana,NA,0.010905,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,12163,Guam,NA,0.000259,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,12195,Israel,NA,5.628632,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,12215,Korea Dp Rp,NA,46.640696,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,12239,Macao,NA,0.013806,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,12247,Maldives,NA,0.77515,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,12281,New Caledonia,NA,0.089497,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,12431,Vanuatu Rep,NA,0.042261,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13019,Austria,NA,1.537116,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13033,Belgium,NA,16.30476,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13101,Denmark,NA,13.953257,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13125,Finland,NA,2.875058,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13129,France,NA,47.710702,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13147,Germany,NA,55.842359,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13155,Greece,NA,1.724292,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13193,Ireland,NA,2.928347,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13197,Italy,NA,35.940233,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13235,Luxembourg,NA,0.031353,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13262,Monaco,NA,0.019828,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13275,Netherland,NA,33.928845,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13327,Portugal,NA,3.616666,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13346,San Marino,NA,0.000297,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13367,Spain,NA,45.452586,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13387,Sweden,NA,13.971195,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,13421,U K,NA,132.945488,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,14121,Faroe Is.,NA,0.000095,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,14185,Iceland,NA,0.033706,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,14297,Norway,NA,6.858222,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,14389,Switzerland,NA,12.41598,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15003,Albania,NA,0.010444,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15016,Armenia,NA,0.008951,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15021,Azerbaijan,NA,0.108797,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15040,Bosnia-Hrzgovin,NA,0.016638,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15049,Bulgaria,NA,0.254843,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15055,Belarus,NA,0.007952,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15092,Croatia,NA,0.429978,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15098,Czech Republic,NA,1.36931,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15114,Estonia,NA,0.268817,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15145,Georgia,NA,0.045834,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15181,Hungary,NA,0.417003,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15212,Kazakhstan,NA,0.340755,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15216,Kyrghyzstan,NA,0.227852,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15224,Latvia,NA,0.880043,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15234,Lithuania,NA,0.288342,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15240,Macedonia,NA,0.113545,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15260,Moldova,NA,0.016027,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15325,Poland,NA,4.364954,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15343,Romania,NA,0.544636,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15344,Russia,NA,1.967246,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15352,Serbia,NA,0.126477,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15356,Montenegro,NA,0.003723,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15358,Slovak Rep,NA,0.840016,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15360,Slovenia,NA,0.714791,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15393,Tajikistan,NA,0.021387,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15410,Turkmenistan,NA,0.019151,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15422,Ukraine,NA,0.072092,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,15430,Uzbekistan,NA,0.150296,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,16009,Andorra,NA,0.005495,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,16095,Cyprus,NA,0.042598,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,16151,Gibraltar,NA,0.0003,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,16251,Malta,NA,0.278903,2015

S1,Handcrfs(Excl.Handmade Crpts),Na,16409,Turkey,NA,13.612998,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,599,Unspecified,1347,0.05291,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,1213,Kenya,63873,2.564608,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,1395,Tanzania Rep,14895,1.255692,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,1417,Uganda,6487,0.102666,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,2035,Benin,6348,0.062513,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,2050,Burkina Faso,1846,0.029402,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,2057,Cameroon,5700,0.06886,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,2087,Congo P Rep,2299,0.036078,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,2141,Gabon,70,0.015662,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,2199,Cote D' Ivoire,3049,0.044946,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,2257,Mauritius,33993,0.30103,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,2345,Rwanda,2280,0.037555,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,2353,Senegal,7175,0.076193,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,2459,Congo D. Rep.,3186,0.049149,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3011,Angola,5962,0.06418,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3041,Botswana,25,0.002554,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3063,Cape Verde Is,652,0.013338,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3085,Comoros,1,0.000033,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3102,Djibouti,170,0.00066,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3143,Gambia,60,0.00032,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3149,Ghana,19213,0.153361,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3167,Guinea,366,0.001968,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3169,Guinea Bissau,25,0.000106,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3229,Liberia,815,0.010616,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3243,Malawi,250,0.001676,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3249,Mali,7468,0.027126,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3267,Mozambique,3280,0.053482,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3269,Namibia,122,0.004809,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3291,Nigeria,22071,0.140584,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3339,Reunion,1507,0.008217,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3355,Seychelles,1490,0.013922,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3363,Somalia,40,0.001604,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3385,Swaziland,269,0.015058,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,3461,Zambia,2458,0.030119,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,4005,Algeria,23104,0.173597,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,4111,Egypt A Rp,164861,3.119492,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,4231,Libya,13484,0.213883,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,4265,Morocco,28853,0.519493,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,4365,South Africa,644179,11.093558,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,4381,Sudan,11,0.000803,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,4407,Tunisia,1302,0.011036,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,4463,Zimbabwe,10,0.000277,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,5059,Canada,1482363,20.491839,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,5423,U S A,50851151,698.57736,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,6015,Argentina,189036,1.454762,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,6039,Bolivia,268,0.018252,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,6043,Brazil,946306,7.927302,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,6073,Chile,492171,4.141467,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,6083,Colombia,102305,1.158571,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,6109,Ecuador,2039,0.020257,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,6317,Paraguay,64,0.006261,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,6319,Peru,69089,0.55155,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,6427,Uruguay,32562,0.265786,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,6433,Venezuela,10357,0.023293,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,7012,Anguilla,10,0.00022,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,7023,Bahamas,36317,0.45664,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,7029,Barbados,1065,0.00831,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,7105,Dominica,315,0.001713,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,7171,Guyana,17,0.001405,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,7203,Jamaica,10,0.001063,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,7405,Trinidad,13890,0.044745,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,8091,Costa Rica,61414,0.288558,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,8113,El Salvador,291,0.002589,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,8165,Guatemala,46914,0.279682,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,8177,Honduras,754,0.013705,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,8287,Nicaragua,606,0.01266,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,9037,Bermuda,33,0.007155,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,9065,Cayman Is,28,0.003388,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,9093,Cuba,11900,0.043026,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,9103,Dominic Rep,12201,0.171021,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,9161,Guadeloupe,3,0.000392,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,9175,Haiti,1585,0.026742,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,9259,Mexico,448957,5.055861,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,9277,Netherlandantil,28792,0.090988,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,9311,Panama Republic,62247,0.479909,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,9331,Puerto Rico,19037,0.237477,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,9383,Suriname,3214,0.020786,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,9439,Virgin Is Us,100,0.002038,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10001,Afghanistan,4669,0.304327,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10017,Australia,3770057,46.865156,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10027,Bangladesh Pr,8827,0.075279,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10047,Brunei,5354,0.122479,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10056,Cambodia,3569,0.322167,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10077,China P Rp,616653,12.174029,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10127,Fiji Is,795,0.013092,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10179,Hong Kong,123426,3.259907,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10187,Indonesia,25851,0.452286,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10189,Iran,56832,1.221309,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10205,Japan,2224573,13.894901,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10217,Korea Rp,403488,2.165414,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10223,Lao Pd Rp,3,0.000978,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10245,Malaysia,350682,6.579319,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10258,Myanmar,52,0.000734,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10273,Nepal,5042,0.051645,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10285,New Zealand,335305,3.148055,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10309,Pakistan Ir,543,0.014066,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10315,Papua N Gna,25,0.000559,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10323,Philippines,84056,0.527609,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10359,Singapore,239052,4.387486,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10369,Sri Lanka Dsr,46874,0.419642,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10397,Thailand,133769,6.42532,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,10437,Vietnam Soc Rep,38888,0.561162,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,11025,Baharain Is,15157,1.084889,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,11191,Iraq,271,0.047771,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,11207,Jordan,23921,0.267547,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,11219,Kuwait,115059,2.106239,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,11225,Lebanon,102591,2.174378,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,11301,Oman,12289,0.615123,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,11335,Qatar,29041,1.166481,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,11351,Saudi Arab,1081001,15.516859,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,11419,U Arab Emts,3126924,120.848756,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,11453,Yemen Republc,15,0.000224,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,12075,Taiwan,52736,0.53929,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,12163,Guam,73,0.004031,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,12195,Israel,229432,2.283164,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,12215,Korea Dp Rp,77475,0.478863,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,12239,Macao,17,0.007505,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,12247,Maldives,5166,0.10311,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,12281,New Caledonia,315,0.01448,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,12431,Vanuatu Rep,403,0.004837,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,13019,Austria,285702,5.927977,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,13033,Belgium,1169352,14.149169,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,13101,Denmark,1324546,15.164897,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,13125,Finland,557868,4.49656,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,13129,France,2570217,22.184541,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,13147,Germany,5906088,144.223851,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,13155,Greece,258796,2.678393,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,13193,Ireland,239064,1.294267,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,13197,Italy,2093907,18.995124,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,13235,Luxembourg,699,0.1516,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,13262,Monaco,484,0.127158,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,13275,Netherland,1443869,26.097807,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,13327,Portugal,578852,6.910413,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,13367,Spain,1469877,13.213878,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,13387,Sweden,1489399,17.324635,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,13421,U K,8809913,84.379615,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,14185,Iceland,1743,0.065158,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,14297,Norway,441242,4.80729,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,14389,Switzerland,201029,4.068158,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15003,Albania,2231,0.036392,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15021,Azerbaijan,4754,0.054556,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15040,Bosnia-Hrzgovin,26566,0.271134,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15049,Bulgaria,11466,0.172983,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15092,Croatia,55069,1.130408,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15098,Czech Republic,23397,0.515299,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15114,Estonia,13741,1.900116,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15145,Georgia,6878,0.085033,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15181,Hungary,32952,0.16147,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15212,Kazakhstan,3128,0.101797,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15216,Kyrghyzstan,2875,0.107283,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15224,Latvia,290591,1.129776,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15234,Lithuania,52646,0.563979,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15240,Macedonia,3,0.000529,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15260,Moldova,1783,0.011608,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15325,Poland,846344,7.59163,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15343,Romania,97324,1.445051,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15344,Russia,592837,5.643581,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15352,Serbia,5452,0.281602,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15356,Montenegro,448,0.003384,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15358,Slovak Rep,172774,0.715993,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15360,Slovenia,72085,0.742689,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15422,Ukraine,6211,0.542985,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,15430,Uzbekistan,70,0.003123,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,16009,Andorra,10,0.000652,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,16095,Cyprus,18619,0.226309,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,16151,Gibraltar,2,0.000257,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,16233,Liechtenstein,350,0.019848,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,16251,Malta,15835,0.107755,2015

S2,Carpet(Excl. Silk) Handmade,Sqm,16409,Turkey,438644,15.259585,2015

S3,Silk Carpet,Sqm,2257,Mauritius,141,0.067232,2015

S3,Silk Carpet,Sqm,3355,Seychelles,96,0.04319,2015

S3,Silk Carpet,Sqm,4265,Morocco,37,0.012417,2015

S3,Silk Carpet,Sqm,5059,Canada,181,0.00788,2015

S3,Silk Carpet,Sqm,5423,U S A,19598,0.970245,2015

S3,Silk Carpet,Sqm,6043,Brazil,36,0.001382,2015

S3,Silk Carpet,Sqm,6083,Colombia,119,0.002892,2015

S3,Silk Carpet,Sqm,9259,Mexico,158,0.00405,2015

S3,Silk Carpet,Sqm,10017,Australia,117,0.028716,2015

S3,Silk Carpet,Sqm,10179,Hong Kong,60,0.011102,2015

S3,Silk Carpet,Sqm,10245,Malaysia,5,0.00074,2015

S3,Silk Carpet,Sqm,10285,New Zealand,40,0.00168,2015

S3,Silk Carpet,Sqm,11335,Qatar,50,0.012991,2015

S3,Silk Carpet,Sqm,11351,Saudi Arab,420,0.101218,2015

S3,Silk Carpet,Sqm,11419,U Arab Emts,1246,0.360491,2015

S3,Silk Carpet,Sqm,12195,Israel,12,0.002024,2015

S3,Silk Carpet,Sqm,13033,Belgium,5604,0.426046,2015

S3,Silk Carpet,Sqm,13101,Denmark,40,0.006022,2015

S3,Silk Carpet,Sqm,13129,France,30,0.001951,2015

S3,Silk Carpet,Sqm,13147,Germany,1623,0.49839,2015

S3,Silk Carpet,Sqm,13197,Italy,7,0.000815,2015

S3,Silk Carpet,Sqm,13275,Netherland,46,0.009983,2015

S3,Silk Carpet,Sqm,13367,Spain,6,0.000098,2015

S3,Silk Carpet,Sqm,13387,Sweden,16,0.001045,2015

S3,Silk Carpet,Sqm,13421,U K,87,0.014863,2015

S3,Silk Carpet,Sqm,14389,Switzerland,42,0.004364,2015

S3,Silk Carpet,Sqm,15114,Estonia,18,0.005188,2015

